gid,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,direct_seed_senders,seed_reach_4,pagerank,betweenness_unweighted,cluster_id_example,component_id
100000002670860100,1,False,2,0,450000.0,0.0,2,0,0.0,1,3,0.00030894570400308074,0.0,13,0
100000002844897100,1,False,1,0,10800.0,0.0,1,0,0.0,1,1,0.00028672914226229553,0.0,19,0
100000007938486100,1,False,1,0,39500.0,0.0,1,0,0.0,1,1,0.00029385988153479773,0.0,7,1
100000008438656100,1,False,2,1,80000.0,5000.0,2,1,0.0625,1,5,0.00029739252742606105,2.377762216645049e-05,1,0
100000008304139100,1,False,4,24,189329.75,1692997.0,4,43,8.942054801213228,1,2,0.0003136180059586537,0.0013103045314002593,1,0
100000002597003100,1,False,1,1,17700.0,11000.0,1,1,0.6214689265536724,1,1,0.00028889074210758104,1.922024458454748e-05,0,0
100000002830055100,1,False,1,0,14000.0,0.0,1,0,0.0,1,1,0.0002885077302285591,0.0,7,1
100000004299488100,1,False,6,2,1749000.0,344999.0,22,14,0.19725500285877645,1,3,0.001462118593441249,2.0805419395644178e-05,0,0
100000002809568100,1,False,1,0,10000.0,0.0,1,0,0.0,1,1,0.0002874458184490932,0.0,0,0
100000004784224100,1,False,1,1,23500.0,100000.0,2,1,4.25531914893617,1,1,0.0003047979078563769,1.981468513870874e-07,26,0
100000003123296100,1,False,1,0,86200.0,0.0,2,0,0.0,1,1,0.00029987461985430183,0.0,12,0
100000004130144100,1,False,1,0,200000.0,0.0,1,0,0.0,1,1,0.0002970377419674501,0.0,11,0
100000001253557100,1,False,5,0,210200.0,0.0,5,0,0.0,1,5,0.00035106592298765355,0.0,5,0
100000008767925100,1,False,1,0,17144.0,0.0,1,0,0.0,1,1,0.0002891676190013754,0.0,7,1
100000007181706100,1,False,2,0,176272.0,0.0,2,0,0.0,1,4,0.00031906641503554804,0.0,1,0
100000003366154100,1,False,1,3,125000.0,289170.0,1,3,2.31336,1,4,0.0003105988484375593,6.146709644545516e-05,1,0
100000007641183100,1,False,1,0,28000.0,0.0,1,0,0.0,1,2,0.00028857979971603717,0.0,2,0
100000008663007100,1,False,1,0,14000.0,0.0,1,0,0.0,1,1,0.0002885077302285591,0.0,7,1
100000007334196100,1,False,1,0,150002.0,0.0,1,0,0.0,1,5,0.0003083201238991253,0.0,10,0
100000003873332100,1,False,1,4,23468.0,286000.0,1,8,12.186807567751833,1,1,0.0002899731212844846,0.0008935591491820594,21,0
100000001550388100,1,False,1,0,50000.0,0.0,1,0,0.0,1,1,0.0002949519153763026,0.0,0,0
100000008718089100,1,False,1,0,15534.0,0.0,1,0,0.0,1,1,0.0002888296988600795,0.0,7,1
100000008728457100,1,False,1,0,45000.0,0.0,1,0,0.0,1,5,0.0002923944521197359,0.0,10,0
100000004206046100,1,False,1,0,11075.0,0.0,1,0,0.0,1,2,0.00028676005666009854,0.0,2,0
100000006579678100,1,False,2,6,192930.0,1668800.0,2,15,8.649769346395066,1,2,0.0006256438748763364,0.0004489435551961264,2,0
100000002988894100,1,False,1,3,306121.0,77500.0,1,3,0.25316786499456095,1,4,0.0003468658715569931,7.133286649935147e-05,1,0
100000008749406100,1,False,1,0,17144.0,0.0,1,0,0.0,1,1,0.0002891676190013754,0.0,7,1
100000005584222100,1,False,2,2,192717.0,108587.0,6,3,0.5634531463233653,1,1,0.000875917424791928,3.863863602048205e-05,0,0
100000003239859100,1,False,1,0,18600.0,0.0,1,0,0.0,1,1,0.0002886560582178524,0.0,12,0
100000003980083100,1,False,1,0,30000.0,0.0,1,0,0.0,1,1,0.0005285862410602083,0.0,80,14
100000004351795100,1,False,3,14,118333.0,1715161.0,3,37,14.494359139039828,1,3,0.0003135156057452154,0.002428521604147366,0,0
100000002666248100,1,False,1,0,70032.0,0.0,1,0,0.0,1,4,0.0002995922521465216,0.0,1,0
100000005877725100,1,False,1,0,70000.0,0.0,1,0,0.0,1,1,0.0003002614742736321,0.0,7,1
100000001697501100,1,False,3,38,123700.0,1482606.0,3,55,11.98549717057397,1,1,0.000591604549253487,0.00020547828488840964,18,1
100000006972210100,1,False,3,0,488775.0,0.0,4,0,0.0,3,7,0.000346296000353762,0.0,19,0
100000008749618100,1,False,1,0,47280.0,0.0,1,0,0.0,1,1,0.00029549281240391677,0.0,7,1
100000008671026100,1,False,1,0,23534.0,0.0,1,0,0.0,1,1,0.0002905088051522328,0.0,7,1
100000001696818100,1,False,1,0,53550.0,0.0,1,0,0.0,1,1,0.00029883692688634147,0.0,1,0
100000008679986100,1,False,1,0,19000.0,0.0,1,0,0.0,1,1,0.00028955717166115493,0.0,7,1
100000003616818100,1,False,3,3,78000.0,240100.0,4,8,3.0782051282051284,1,1,0.0005130034108689025,1.981468513870874e-06,65,2
100000004156082100,1,False,5,26,377366.11,2319556.0,7,29,6.146699288921308,1,4,0.0008669668928480435,0.0020400351394137825,16,0
100000008667058100,1,False,1,0,17534.0,0.0,1,0,0.0,1,1,0.00028924947543311784,0.0,7,1
100000008628231100,1,False,1,2,50000.0,627870.0,1,19,12.5574,1,4,0.00029558111590539824,4.755524433290098e-05,68,0
100000008749063100,1,False,1,0,19000.0,0.0,1,0,0.0,1,1,0.00028955717166115493,0.0,7,1
100000004494983100,1,False,1,0,35000.0,0.0,1,0,0.0,1,1,0.0002929153842454615,0.0,7,1
100000007648946100,1,False,1,1,19550.0,25000.0,1,1,1.278772378516624,1,1,0.0002892378990904645,2.913094374797417e-06,14,0
100000003037660100,1,False,1,0,53000.0,0.0,1,0,0.0,1,4,0.0002961818252066847,0.0,1,0
100000002679516100,1,False,3,0,102335.0,0.0,3,0,0.0,1,4,0.00032682549707084964,0.0,12,0
100000005588444100,1,False,1,0,12300.0,0.0,1,0,0.0,1,1,0.00028627460375392564,0.0,11,0
100000001307612100,1,False,1,0,38483.0,0.0,1,0,0.0,1,1,0.00029364642514740773,0.0,7,1
100000003001564100,1,False,1,1,23520.0,180000.0,1,1,7.653061224489796,1,2,0.00028809811883623776,1.922024458454748e-05,2,0
100000002762076100,1,False,2,1,140350.0,30000.0,2,1,0.21375133594584966,2,2,0.00029914566971164536,3.962937027741748e-07,11,0
100000005514161100,1,False,4,1,401500.0,50000.0,7,1,0.12453300124533001,1,6,0.0008061423847001056,4.042195768296583e-05,8,0
100000008746673100,1,False,1,0,53048.0,0.0,1,0,0.0,1,1,0.0002967034480405593,0.0,7,1
100000003265158100,1,False,3,2,146100.4,154200.0,3,4,1.055438588806054,2,4,0.0003846709844220265,0.00017654884458589488,12,0
100000001567366100,1,False,1,0,824070.0,0.0,4,0,0.0,1,2,0.00037417169658699974,0.0,2,0
100000008777088100,1,False,1,0,18000.0,0.0,1,0,0.0,1,1,0.00028934728337463573,0.0,7,1
100000002589019100,1,False,1,0,34710.0,0.0,1,0,0.0,1,1,0.0002913295941344678,0.0,12,0
100000008666075100,1,False,1,0,26217.0,0.0,1,0,0.0,1,1,0.0002910719354249637,0.0,7,1
100000008137435100,1,False,2,6,93906.0,1419700.0,2,7,15.118309799160864,1,1,0.0003142779777322604,0.00029840915818895366,25,0
100000004403675100,1,False,4,5,182980.0,264699.0,8,6,1.4466007213903158,2,3,0.0007400733271266655,0.0027876735137262014,23,0
100000004677680100,1,False,2,1,63000.0,168000.0,2,3,2.6666666666666665,1,5,0.0010928341745650807,4.1214545088514184e-05,10,0
100000005958064100,1,False,1,2,5746.0,163986.84,1,3,28.539303863557258,1,2,0.000286187092952855,2.512821053409152e-05,15,0
100000002881669100,1,False,1,0,18600.0,0.0,1,0,0.0,1,1,0.0002886560582178524,0.0,12,0
100000002938501100,1,False,1,1,8395.0,5000.0,1,1,0.5955926146515783,1,2,0.00028647190827664715,1.7943915472918004e-05,2,0
100000006734554100,1,False,1,1,16500.0,25000.0,1,1,1.5151515151515151,1,1,0.0003119416985243868,5.944405541612623e-07,81,3
100000008003034100,1,False,1,4,12201.0,135000.0,1,4,11.064666830587656,1,2,0.00028688112198836955,0.0019931390235273026,14,0
100000003970394100,1,False,1,0,85000.0,0.0,1,0,0.0,1,1,0.00029967547378974946,0.0,12,0
100000003205210100,1,False,1,0,137563.0,0.0,1,0,0.0,1,4,0.0003131144187549131,0.0,1,0
100000004559194100,1,False,1,0,282145.0,0.0,6,0,0.0,1,2,0.0003159049754295684,0.0,2,0
100000008173359100,1,False,1,0,6110.0,0.0,1,0,0.0,1,2,0.00028622622952433876,0.0,2,0
100000007953156100,2,False,1,1,18000.0,10000.0,1,1,0.5555555555555556,0,3,0.0004778416683076007,1.981468513870874e-05,15,0
100000002224132100,2,False,5,4,3951020.0,12115000.0,10,25,3.0662968043695047,0,2,0.0059957331954744305,6.241625818693253e-06,26,0
100000008547844100,2,False,3,19,177600.0,2042199.0,3,21,11.498868243243244,0,3,0.0003443380521779434,0.0017876098818035264,5,0
100000002635780100,2,False,1,0,163000.02,0.0,1,0,0.0,0,1,0.0005553850086577912,0.0,11,0
100000001279875100,2,False,1,0,49235.0,0.0,1,0,0.0,0,1,0.0003032727428264067,0.0,13,0
100000001961048100,2,False,1,0,150000.0,0.0,1,0,0.0,0,3,0.00030430933928482544,0.0,30,0
100000000993112100,2,False,1,0,141000.0,0.0,1,0,0.0,0,1,0.00044111482764995627,0.0,33,0
100000005547096100,2,False,1,2,8000.0,226300.0,1,3,28.2875,0,1,0.0008920567423173903,3.962937027741748e-07,83,7
100000000331309100,2,False,5,99,984635.0,23001375.0,8,126,23.360306103276848,0,4,0.0008756899038073762,0.0045572340502675075,4,0
100000006684930100,2,False,1,0,10000.0,0.0,1,0,0.0,0,5,0.0002987343713958286,0.0,14,0
100000004479404100,2,False,2,1,1492000.0,300000.0,8,2,0.20107238605898123,0,2,0.000866709630650994,9.610122292273739e-05,45,0
100000004134060100,2,False,1,0,88179.0,0.0,1,0,0.0,0,4,0.0003280105841798639,0.0,20,0
100000001083990100,2,False,1,0,49900.0,0.0,2,0,0.0,0,2,0.0005021137973799181,0.0,12,0
100000004573782100,2,False,1,0,15000.0,0.0,1,0,0.0,0,1,0.0003098970169286297,0.0,11,0
100000005660203100,2,False,1,2,572899.0,41000.0,12,5,0.07156584319400104,0,3,0.0009492504038791965,1.9418391435934565e-05,2,0
100000008771627100,2,False,1,0,16500.0,0.0,1,0,0.0,0,1,0.0002911733098421886,0.0,18,1
100000000031787100,2,False,1,2,90000.0,90000.0,2,4,1.0,0,1,0.0004315356304853241,3.962937027741748e-07,11,0
100000001346560100,2,False,2,1,10000.0,22200.0,2,1,2.22,0,8,0.0005866163489075494,2.5759090680321364e-05,1,0
100000001703168100,2,False,1,1,45000.0,90000.0,1,1,2.0,0,2,0.00029266343176030765,1.922024458454748e-05,1,0
100000004904960100,2,False,2,0,32000.0,0.0,2,0,0.0,0,4,0.0007779174826823424,0.0,0,0
100000004467157100,2,False,1,1,20000.0,7000.0,3,1,0.35,0,1,0.0003865607584834249,0.0,35,0
100000008346837100,2,False,9,25,254359.0,1258643.0,12,26,4.948293553599441,0,6,0.0005474079827287937,0.008981156281324022,14,0
100000006385877100,2,False,1,1,53706.62,36602.93,5,5,0.6815347903107661,0,1,0.0020942975539589266,0.0,19,0
100000002459093100,2,False,1,1,500000.0,55000.0,2,3,0.11,0,1,0.00038924998698062655,1.1888811083225246e-06,8,0
100000005053653100,2,False,2,1,63073.0,25000.0,2,1,0.3963661154535221,0,4,0.0003136008584320485,1.922024458454748e-05,14,0
100000001557930100,2,False,1,0,34610.0,0.0,1,0,0.0,0,1,0.0002921289541275454,0.0,8,0
100000002820010100,2,False,1,0,30000.0,0.0,1,0,0.0,0,1,0.00029125521728309953,0.0,8,0
100000000769919100,2,False,1,0,250000.0,0.0,1,0,0.0,0,1,0.0007354469638244256,0.0,63,12
100000003188607100,2,False,1,1,18000.0,5000.0,1,1,0.2777777777777778,0,1,0.0003147625614708975,5.944405541612623e-07,11,0
100000002836052100,2,False,1,0,15000.0,0.0,1,0,0.0,0,8,0.0003056660501463524,0.0,1,0
100000001102676100,2,False,1,1,50000.0,50000.0,1,1,1.0,0,2,0.0003130309543986752,2.3975769017837576e-05,1,0
100000003390036100,2,False,2,2,231300.0,62000.0,4,2,0.2680501513186338,0,9,0.0013242239371446286,7.826800629789953e-05,10,0
100000008335401100,2,False,1,0,150000.0,0.0,3,0,0.0,0,2,0.0005512278448300623,0.0,9,0
100000006994985100,2,False,1,1,48500.0,10200.0,2,2,0.21030927835051547,0,3,0.0005013304862324077,1.9616538287321655e-05,8,0
100000008356606100,2,False,2,0,168500.0,0.0,2,0,0.0,0,1,0.0006267853006401153,0.0,14,0
100000007930878100,2,False,1,0,5000.0,0.0,1,0,0.0,0,1,0.00048363772579278924,0.0,54,5
100000008389800100,2,False,3,7,189000.0,401620.0,3,8,2.124973544973545,0,1,0.0005050963840560336,0.00015931006851521828,2,0
100000005474472100,2,False,1,0,100000.0,0.0,1,0,0.0,0,1,0.0005449540086863332,0.0,26,0
100000004486525100,2,False,8,2,360924.0,271045.0,21,3,0.7509752745730403,0,3,0.0008057988481996705,4.755524433290098e-06,0,0
100000003031890100,2,False,1,0,215000.0,0.0,10,0,0.0,0,1,0.0003921222300159283,0.0,60,2
100000008624978100,2,False,1,0,109000.0,0.0,1,0,0.0,0,4,0.00033803190556376176,0.0,20,0
100000000790311100,2,False,1,0,46300.0,0.0,1,0,0.0,0,3,0.000300299219066313,0.0,16,0
100000008546855100,2,False,6,2,71790.0,10000.0,8,2,0.1392951664577239,0,3,0.0014269758891576917,5.8849614861964964e-05,21,0
100000002863356100,2,False,1,1,45000.0,20000.0,1,1,0.4444444444444444,0,1,0.0003008529731942847,1.387027959709612e-06,18,1
100000000332284100,2,False,10,3,107426.0,289500.0,12,3,2.69487833485376,0,3,0.0007170946224349074,0.00010913726639027337,4,0
100000002605308100,2,False,3,0,2569521.84,0.0,7,0,0.0,0,4,0.0008849814697633089,0.0,15,0
100000005931985100,2,False,1,0,76000.0,0.0,1,0,0.0,0,1,0.00031289664456344305,0.0,13,0
100000001166289100,2,False,2,1,721039.0,25000.0,10,1,0.0346721883282319,0,1,0.0020021280906723886,0.0,18,1
100000008477350100,2,False,11,39,610100.0,3374866.0,14,44,5.531660383543682,0,3,0.0010342350786611244,0.0025171940682580047,0,0
100000003824464100,2,False,1,0,200000.0,0.0,1,0,0.0,0,1,0.000323247651083571,0.0,25,0
100000002738256100,2,False,1,1,150200.0,175000.0,1,1,1.1651131824234353,0,1,0.0005073102992973039,0.0,52,8
100000001857829100,2,False,6,16,888535.0,2390993.0,9,16,2.690938454872346,0,3,0.0006204790252521136,0.0019595993772788304,3,0
100000008672762100,2,False,1,0,13000.0,0.0,1,0,0.0,0,1,0.0002899845792550891,0.0,18,1
100000001737722100,2,False,1,0,60460.0,0.0,1,0,0.0,0,2,0.0003187759337086208,0.0,1,0
100000005572303100,2,False,1,1,75000.0,20000.0,1,1,0.26666666666666666,0,3,0.0003132762393993454,3.844048916909496e-05,2,0
100000008733049100,2,False,1,0,10000.0,0.0,1,0,0.0,0,3,0.0002887507034719393,0.0,16,0
100000000850297100,2,False,1,1,17520.0,17520.0,1,1,1.0,0,1,0.0002939168313087527,0.0,10,0
100000005140601100,2,False,3,2,52685.0,195300.0,4,5,3.706937458479643,0,1,0.002705731454703331,1.9616538287321655e-05,3,0
100000004410489100,2,False,1,0,54000.0,0.0,1,0,0.0,0,2,0.0003142199106141309,0.0,1,0
100000006852430100,2,False,1,0,37000.0,0.0,1,0,0.0,0,8,0.0005362020040442948,0.0,10,0
100000003166755100,2,False,1,0,24010.0,0.0,1,0,0.0,0,2,0.0002893544107152427,0.0,1,0
100000008258083100,2,False,2,2,3149500.0,2045650.0,13,6,0.6495157961581204,0,3,0.0010500443938968613,7.767356574373826e-05,30,0
100000003054328100,2,False,1,2,140000.0,193720.0,1,2,1.3837142857142857,0,1,0.00033590915011809754,7.925874055483496e-07,13,0
100000008473207100,2,False,1,0,202000.0,0.0,4,0,0.0,0,8,0.0005562056073953195,0.0,1,0
100000008104567100,2,False,3,3,53550.0,40000.0,3,4,0.7469654528478058,0,2,0.000538042367569946,0.002026018530957738,9,0
100000002721825100,2,False,1,0,11000.0,0.0,1,0,0.0,0,1,0.0005314143750831585,0.0,0,0
100000003509750100,2,False,3,3,82290.0,78400.0,4,5,0.9527281565196257,0,1,0.001687048026555684,1.981468513870874e-06,8,0
100000007322059100,2,False,2,1,29000.0,22500.0,2,2,0.7758620689655172,0,1,0.0006801571631888193,4.0025663980191654e-05,33,0
100000004441291100,2,False,1,0,20000.0,0.0,1,0,0.0,0,4,0.000548843069567571,0.0,1,0
100000006122699100,2,False,2,0,45865.0,0.0,2,0,0.0,0,2,0.0004047064849586192,0.0,12,0
100000008254069100,2,False,1,5,10200.0,107500.0,2,6,10.53921568627451,0,4,0.0003424861412375226,9.351210406461278e-05,23,0
100000003336565100,2,False,1,0,16550.0,0.0,1,0,0.0,0,1,0.0002911902917077186,0.0,18,1
100000002492277100,2,False,1,0,138500.0,0.0,1,0,0.0,0,2,0.00030740347309968685,0.0,1,0
100000001339466100,2,False,1,0,30000.0,0.0,1,0,0.0,0,3,0.0003039018745217943,0.0,1,0
100000005022964100,2,False,1,0,20000.0,0.0,1,0,0.0,0,4,0.0003273647858899897,0.0,1,0
100000003112436100,2,False,1,0,100000.0,0.0,1,0,0.0,0,4,0.0003021326407143058,0.0,2,0
100000000489417100,2,False,3,1,73504.0,80000.0,3,1,1.0883761427949499,0,2,0.0005517574141078734,1.4045481435864878e-05,14,0
100000002217161100,2,False,2,7,404750.0,995132.0,15,19,2.4586337245213095,0,2,0.0008915694561715997,0.00015514898463608943,36,0
100000002469065100,2,False,1,0,200000.0,0.0,1,0,0.0,0,4,0.0003186959872113208,0.0,2,0
100000007337374100,2,False,1,0,20000.0,0.0,2,0,0.0,0,1,0.0002923620404292881,0.0,18,1
100000003249054100,2,False,7,1,99700.0,15000.0,11,1,0.15045135406218657,0,3,0.0004314632286065654,3.962937027741748e-05,1,0
100000003024542100,2,False,1,0,8500.0,0.0,1,0,0.0,0,4,0.00031794749343884253,0.0,1,0
100000002718366100,2,False,6,0,2525000.0,0.0,10,0,0.0,0,5,0.0006811994866182293,0.0,5,0
100000005059998100,2,False,1,0,18000.0,0.0,1,0,0.0,0,1,0.0002959172747769893,0.0,1,0
100000004071070100,2,False,2,1,41000.0,6000.0,5,1,0.14634146341463414,0,2,0.0011875923340219302,0.0,0,0
100000001584286100,2,False,2,0,738699.0,0.0,3,0,0.0,0,5,0.00032848499407064284,0.0,13,0
100000008701256100,2,False,1,0,58250.0,0.0,1,0,0.0,0,2,0.0003037426349007179,0.0,0,0
100000001490461100,2,False,1,1,20000.0,5000.0,1,1,0.25,0,2,0.00032099043429899374,2.19943005039667e-05,9,0
100000008531186100,2,False,1,0,125000.0,0.0,1,0,0.0,0,3,0.0003619550454860551,0.0,1,0
100000004765639100,2,False,1,2,5000.0,11000.0,1,2,2.2,0,1,0.00036185625061452016,0.0,0,0
100000002983879100,2,False,2,0,200050.0,0.0,2,0,0.0,0,4,0.0003580797764870863,0.0,1,0
100000008734364100,2,False,1,0,26200.0,0.0,1,0,0.0,0,1,0.0002944677917550073,0.0,18,1
100000003192220100,2,False,1,0,60000.0,0.0,2,0,0.0,0,1,0.0005031715963348392,0.0,2,0
100000008060273100,2,False,1,0,10000.0,0.0,2,0,0.0,0,8,0.0002989671315033319,0.0,1,0
100000008205937100,2,False,1,0,35000.0,0.0,3,0,0.0,0,5,0.00033164706434217267,0.0,14,0
100000005507142100,2,False,3,3,51000.0,100000.0,3,4,1.9607843137254901,0,1,0.000558950097758131,4.5573775819030105e-06,38,0
100000005539910100,2,False,1,2,102000.0,22000.0,1,2,0.21568627450980393,0,4,0.000498726301748055,4.795153803567515e-05,1,0
100000002459163100,2,False,1,0,20180.0,0.0,1,0,0.0,0,1,0.00036111544422251415,0.0,56,10
100000004666651100,2,False,1,0,429250.0,0.0,1,0,0.0,0,4,0.00045753888989794294,0.0,68,0
100000003927792100,2,False,1,0,13067.0,0.0,1,0,0.0,0,3,0.00028972644169034,0.0,16,0
100000000607941100,2,False,2,1,50000.0,70000.0,3,4,1.4,0,3,0.0005785720589504693,5.7660733753642434e-05,2,0
100000004158362100,2,False,1,0,12000.0,0.0,1,0,0.0,0,2,0.0002913822339326508,0.0,0,0
100000005664922100,2,False,2,3,22000.0,537000.0,2,4,24.40909090909091,0,1,0.000805965857632334,3.962937027741748e-06,26,0
100000007594394100,2,False,6,1,395385.0,3376312.0,6,40,8.539302199122375,0,4,0.0004055854787031871,3.619949596230439e-05,21,0
100000000979567100,2,False,1,0,10000.0,0.0,1,0,0.0,0,1,0.0005307306769296842,0.0,7,1
100000002831727100,2,False,1,1,6000.0,77000.0,1,3,12.833333333333334,0,1,0.0002907462180152881,1.922024458454748e-05,21,0
100000003062895100,2,False,2,0,328444.0,0.0,2,0,0.0,0,2,0.00040765067095518504,0.0,5,0
100000008376089100,2,False,1,0,135000.0,0.0,1,0,0.0,0,3,0.000302435334778072,0.0,30,0
100000003219438100,2,False,1,0,32000.0,0.0,1,0,0.0,0,1,0.00044715563704310536,0.0,35,0
100000000967918100,2,False,1,0,21200.0,0.0,3,0,0.0,0,2,0.0004792709615805178,0.0,0,0
100000003254723100,2,False,1,0,269850.0,0.0,6,0,0.0,0,4,0.0005300436631859101,0.0,1,0
100000003823811100,2,False,1,3,30000.0,66130.0,1,3,2.2043333333333335,0,3,0.0003569753080281231,0.00012452339757262022,23,0
100000008587459100,2,False,2,2,181507.0,686500.0,2,4,3.782223275135394,0,2,0.00030075681163842634,1.7724578204740185e-05,0,0
100000008603331100,2,False,2,6,39500.0,741774.0,3,6,18.779088607594936,0,1,0.0003442340297094514,0.0001957690891704424,5,0
100000008758168100,2,False,2,5,75410.0,1533600.0,2,5,20.33682535472749,0,5,0.0003183672512790776,5.602000957855802e-05,20,0
100000003724440100,2,False,2,0,50000.0,0.0,2,0,0.0,0,4,0.00030808789580780914,0.0,1,0
100000000291906100,2,False,2,2,388000.0,455854.0,3,6,1.1748814432989692,0,1,0.0007629373053537487,7.806985944651244e-05,49,0
100000005077484100,2,False,1,2,150000.0,13550.0,1,2,0.09033333333333333,0,1,0.000539710863920106,3.962937027741748e-07,42,3
100000004192107100,2,False,1,0,25000.0,0.0,1,0,0.0,0,2,0.0002993001243079831,0.0,1,0
100000002193259100,2,False,2,3,48000.0,58000.0,2,3,1.2083333333333333,0,4,0.0008908421386694424,6.43977267008034e-05,12,0
100000005481280100,2,False,1,3,32700.0,50000.0,1,3,1.529051987767584,0,3,0.0002959725024799912,4.3660134496595575e-05,16,0
100000004527381100,2,False,1,1,119333.17,273866.11,1,1,2.2949705433954364,0,1,0.00037549896425589766,0.00032139419294985577,16,0
100000001578517100,2,False,1,0,30000.0,0.0,1,0,0.0,0,4,0.00029053829816639534,0.0,2,0
100000003741418100,2,False,9,3,151900.0,39920.0,13,3,0.2628044766293614,0,3,0.0006325013799441044,5.275485580830812e-05,4,0
100000008737514100,2,False,1,0,85000.0,0.0,1,0,0.0,0,3,0.0003126112728818023,0.0,16,0
100000002870463100,2,False,3,1,207000.0,10000.0,4,1,0.04830917874396135,0,2,0.0019299755548282868,1.9418391435934565e-05,8,0
100000008545727100,2,False,1,6,30000.0,1866500.0,1,7,62.21666666666667,0,2,0.00033870100433984517,0.00013420203177516877,9,0
100000000425407100,2,False,1,0,20000.0,0.0,1,0,0.0,0,1,0.0003050945932713814,0.0,1,0
100000001418900100,2,False,1,0,40140.0,0.0,2,0,0.0,0,1,0.00029920233586476936,0.0,18,1
100000001677929100,2,False,3,2,126777.0,286098.0,3,4,2.2567027142147236,0,1,0.0033340919545888554,1.1888811083225246e-06,11,0
100000002539625100,2,False,1,0,94700.0,0.0,1,0,0.0,0,1,0.0003450202078597562,0.0,5,0
100000001965374100,2,False,2,3,1759720.0,3082100.0,8,5,1.7514718250630783,0,1,0.001281655626060873,1.5851748110966993e-06,26,0
100000001287955100,2,False,1,4,17520.0,310000.0,1,5,17.69406392694064,0,1,0.0002939168313087527,0.0006803041897623334,13,0
100000005402643100,2,False,1,1,127800.0,90000.0,1,1,0.704225352112676,0,1,0.0002975952292869964,3.962937027741748e-07,19,0
100000008752616100,2,False,2,7,64510.0,1265000.0,2,7,19.6093628894745,0,4,0.00031306069757078167,0.0001387598191961718,5,0
100000000733373100,2,False,1,0,10710.0,0.0,1,0,0.0,0,3,0.00030578139777600477,0.0,2,0
100000008531133100,2,False,1,3,25000.0,158271.68,1,3,6.3308672,0,1,0.0005327484529006038,2.3348303988445135e-05,2,0
100000005933757100,2,False,4,34,1246000.0,3002628.0,6,46,2.409813804173355,0,2,0.000997985572013045,0.0038927878243158664,15,0
100000006490557100,2,False,1,0,5000.0,0.0,1,0,0.0,0,1,0.0002861622896167226,0.0,11,0
100000008497298100,2,False,1,0,600000.0,0.0,1,0,0.0,0,1,0.00034202908327694116,0.0,19,0
100000005168487100,2,False,1,1,15000.0,103510.0,1,14,6.900666666666667,0,4,0.00181254731435578,0.0,10,0
100000005799271100,2,False,1,0,45000.0,0.0,2,0,0.0,0,4,0.0005366730310712545,0.0,10,0
100000000912487100,2,False,1,0,10000.0,0.0,1,0,0.0,0,3,0.00029168015431879206,0.0,1,0
100000007982908100,2,False,1,0,31080.0,0.0,1,0,0.0,0,1,0.0002961252218307346,0.0,18,1
100000005413948100,2,False,2,1,28215.0,5000.0,2,1,0.177210703526493,0,1,0.0018520392070328206,2.1796153652579615e-05,5,0
100000000724540100,2,False,1,1,50000.0,100000.0,1,1,2.0,0,4,0.00030963471226613077,1.981468513870874e-05,20,0
100000005730108100,2,False,1,0,8000.0,0.0,1,0,0.0,0,2,0.00035866426303360295,0.0,0,0
100000002566204100,2,False,1,0,80805.0,0.0,1,0,0.0,0,1,0.00032406945030607917,0.0,10,0
100000000625169100,2,False,1,0,10000.0,0.0,1,0,0.0,0,1,0.00028896566732328953,0.0,18,1
100000001114385100,2,False,1,0,29500.0,0.0,1,0,0.0,0,2,0.00029021989549549073,0.0,1,0
100000002964966100,2,False,1,0,200000.0,0.0,1,0,0.0,0,2,0.00039541593494282827,0.0,1,0
100000008771814100,2,False,1,0,23700.0,0.0,1,0,0.0,0,1,0.0002936186984785076,0.0,18,1
100000001241318100,2,False,1,0,53000.0,0.0,1,0,0.0,0,1,0.0005308383624756592,0.0,0,0
100000001250022100,2,False,1,0,50000.0,0.0,1,0,0.0,0,1,0.0002950458326603053,0.0,8,0
100000006534886100,2,False,1,1,71700.0,167500.0,5,8,2.336122733612273,0,1,0.0011276985721232183,0.0,2,0
100000008655035100,2,False,1,0,30000.0,0.0,1,0,0.0,0,2,0.0005401427143175893,0.0,11,0
100000005932987100,2,False,1,0,25000.0,0.0,3,0,0.0,0,1,0.00041180862454995846,0.0,35,0
100000008636603100,2,False,2,6,35460.0,159375.0,2,7,4.494500846023689,0,2,0.0003387006850594576,0.003474565491670118,12,0
100000008710843100,2,False,2,13,33944.0,1985500.0,3,14,58.49340089559274,0,3,0.00029287559446499275,0.0012357500791213899,20,0
100000000917179100,2,False,1,0,94465.0,0.0,2,0,0.0,0,1,0.00042586253334482907,0.0,15,0
100000004209339100,2,False,1,2,138500.0,238500.0,6,11,1.7220216606498195,0,4,0.0008195334277812209,2.1003566247031264e-05,34,0
100000008765627100,2,False,1,0,60000.0,0.0,1,0,0.0,0,1,0.00029694114034890817,0.0,8,0
100000002443664100,2,False,3,0,556880.0,0.0,3,0,0.0,0,4,0.0003387703864093913,0.0,13,0
100000008144528100,2,False,5,0,1068202.6,0.0,13,0,0.0,0,4,0.001055538276590802,0.0,2,0
100000003988112100,2,False,1,1,92000.0,64000.0,2,5,0.6956521739130435,0,3,0.0005045477365705099,0.0,23,0
